 5）在针刺穴位周围有皮肤感染等情况；	Disease
 d)各器官功能状态良好：肝肾功能及骨髓造血功能良好	Organ or Tissue Status
 3. 患甲状腺、肾脏、血液相关疾病，肝功能异常或感染性疾病者（肺结核、病毒性肝炎和HIV感染）；	Multiple
 ?由于智力障碍、不愿意交流或语言障碍，妨碍在本研究中充分的理解、合作，或者影响血糖监测仪使用的患者；	Multiple
 2. 14天内任何出血性卒中；	Disease
 低（非）复制期或再活动期CHB患者；	Non-Neoplasm Disease Stage
 2. GCS&gt;8，头 CT 或MRI检查明确病变位于幕上的自发性脑实质内血肿（血肿体积小于30ml）；	Disease
 ⑤ 伴有严重感染或其他疾病	Disease
 4.有消化系统器质性病变(如慢性胰腺炎、胆囊炎、胆石症等)，或有影响消化道动力的全身疾病(例如：糖尿病、慢性肾功能不全、结缔组织病、精神和神经系统病变等)。	Disease
 ⑸已签署知情同意书。	Consent
 6、精神病患者和智力、语言障碍者；	Disease
1．既往使用过针对转移性去势抵抗前列腺癌的抗血管生成的靶向药物治疗，如卡博替尼、舒尼替尼、索拉非尼等；	Pharmaceutical Substance or Drug
 4.年龄≥18岁，愿意入组并签署知情同意书。	Multiple
 7)准备手术治疗的初治受试者	Therapy or Surgery
 (2)对本研究药物的任一组分过敏者，或有药物过敏史，或曾经被诊断为过敏体质者；	Allergy Intolerance
 4)妊娠或哺乳期女性；	Pregnancy-related Activity
 2. 急性闭角发作，由至少2种症状（如眼部疼痛和恶心/呕吐）、眼压超过21 mmHg、至少3种临床体征（例如角膜水肿、周边前房深度等于或小于四分之一角膜厚度、房角镜检查确认房角关闭等等）；	Multiple
 9)  入组前90天内接受过输血治疗；	Therapy or Surgery
 5  由于心理、社会、家庭及地理原因不能配合定期随访的患者；	Compliance with Protocol
 4.没有发现肝外转移或血管侵犯。	Neoplasm Status
 4. 知情同意者	Consent
 10)既往有大手术或二次手术史	Therapy or Surgery
1、妊娠或哺乳期妇女,或计划妊娠者；	Pregnancy-related Activity
 1）经过病史和甲功八项、TRAb抗体、甲状腺B超检测确定为难治性GD患者；	Disease
 6. 外地无法随访者；	Compliance with Protocol
 8.病人和家属理解研究方案并自愿参与本研究，签署书面知情同意书。	Consent
（1）肾上腺、甲状腺、垂体等内分泌功能异常的患者，如肾上腺皮质增生症、肾上腺皮质功能减退、甲亢、甲低、垂体肿瘤、糖尿病等；	Disease
 2.出生后一周内患有疾病需要机械换气或药物治疗者（不包括蓝光治疗的婴儿期黄疸患者）	Multiple
 （4）中医辨证为肺脾气虚证；	Diagnostic
 1. 血清学检测证实由肝炎病毒重叠感染、非病毒感染(如酒精性肝病)引起的慢性肝炎，或隐源型肝炎者；	Diagnostic
 6. 除外多种原发性、继发性肾脏疾病与高血压病、心力衰竭、酸中毒、泌尿系感染引起的尿微量白蛋白排泄率和尿蛋白增高的疾病患者。	Disease
 2.糖尿病患者；	Disease
 5)实验室检查（血常规、尿常规、血液生化检查等）发现有临床诊断意义异常者；	Laboratory Examinations
 (13)受试者依从性不好；	Compliance with Protocol
 ②感染；	Disease
 6) 失访或其他原因不能明确是否发生持续咳嗽者。	Multiple
（1）各类原因导致的上臂水平断臂患者；	Disease
 8.接受放疗的患者。	Therapy or Surgery
 2.需要腋窝淋巴结清扫术	Therapy or Surgery
 非甾体类抗炎药持续使用4周	Pharmaceutical Substance or Drug
 5. 年龄18-80岁	Age
 2.年龄在18到60周岁的早期股骨头坏死患者，即符合股骨头坏死分期ARCO分期0—IIIB期患者，性别不限；	Multiple
 3.年龄18周岁以上，65周岁以下者；	Age
 7. 存在药物不可控制的高血压；	Disease
 5.存在使用双膦酸盐的禁忌症；	Disease
 6.存在急性病症，如尿路感染、发热、心力衰竭等；	Disease
 4. 在过去一个月内没用过抗炎的药物	Pharmaceutical Substance or Drug
 2.有其他严重且未控制的内科疾病或急性感染者；	Disease
 3.临床诊断急性冠脉综合征（ACS）患者。	Diagnostic
 2.患者为高度近视气虚血瘀证，符合1主症+1次症即可入组。	Disease
 9.有骨折倾向。	Sign
 5.伴有肝转移、脑转移患者；	Neoplasm Status
 3. 明确的未控制现症细菌感染；	Disease
 （2）不能耐受手术的患者	Allergy Intolerance
 （2）预期生存时间＜3个月	Life Expectancy
 3.合并严重的心、肺、肾疾病或其他系统疾病，经判断严重影响生存期的患者；	Multiple
 10.随机化前3个月内有消化道出血病史或者30天内进行过大手术；	Multiple
 ②  长期服用特殊药物的患儿；	Pharmaceutical Substance or Drug
 6、受试者自愿参加，签署知情同意书，依从性好，能积极治疗和配合随访；	Multiple
 8. 受试者应充分了解试验目的、性质、方法以及可能发生的反应；	Consent
 9.未接受过任何化疗和放射治疗及内分泌治疗；	Therapy or Surgery
 9.术前3个月使用过抗抑郁药或抗癫痫药；	Pharmaceutical Substance or Drug
 （2）FMA小于36.3°；	Laboratory Examinations
 （8）自愿签署知情同意书。	Consent
 4.能配合长期随访，并签署知情同意书者。	Multiple
 3.免疫功能异常者；	Disease
 3、白细胞计数＜1.5×109 /L或者中性粒细胞计数＜1.0×109 /L；	Laboratory Examinations
 （7）严重的低蛋白血症及严重全身感染者。	Disease
 3.预期生存时间≥6个月	Life Expectancy
 2,肺癌侵犯第1,2级支气管，可通过实施传统支气管成型或袖型切除实现肺癌根治，并保留肺叶，避免全肺切除的患者。	Multiple
 2.要求Caprini评分≥8分	Risk Assessment
1.18-65岁患者；	Age
 （4）不适合肝功能储备检查的患者；	Capacity
一. 结直肠癌病人：	Disease
 4.合并严重心率失常（如快速房颤、房扑、阵发性室速等）；	Disease
(1)18-65岁（含）男性或女性患者；	Multiple
 (c)妊娠或哺乳期妇女，过敏体质者；	Multiple
 （7）带状疱疹皮损发生在72小时内患者；	Disease
 （6）能够依从本临床研究方案。	Compliance with Protocol
 10. 慢性心脏疾病主要指近期（一年内）发生过心肌梗塞、严重的心律不齐、心脏衰竭，主动脉瘤；	Disease
 视力或矫正视力正常，	Therapy or Surgery
 ③符合中医心肾不交型失眠的诊断标准	Diagnostic
 5. 合并恶性肿瘤、糖尿病、急性消化性溃疡或出血，或其他较严重的疾病，研究者判断不适合参与本研究者；	Multiple
 8. 简易精神状态检查表（mini-mental state examination，MMSE）评定为痴呆者（文盲&lt;17分，小学程度&lt;20分，中学以上程度&lt;24分）；	Risk Assessment
 C.肝功能、生化检查需符合以下标准：	Laboratory Examinations
 （6）自愿签署知情同意书并能在研究过程中履行如下方面：①能根据计划持续接受研究治疗者，②定期接受门诊及电话随诊者。	Multiple
 注：研究中每位受试者只能入选一只目标眼，如果受试者双眼均符合纳入标准，则由研究者从医学角度确定目标眼。	Researcher Decision
 依从性差，不能完成按计划随访者。	Compliance with Protocol
 （5）试验前受试者详细了解试验性质、意义，可能的获益，以及可能的不便和潜在的危险，理解研究过程，并自愿签署书面知情同意书并能配合完成规定的各项检查。	Consent
1、药物及手术干预无效的严重宫腔粘连或子宫内膜疤痕患者；	Disease
 3、普食，无纳差，取样前至少两周内未服用激素、维生素制剂、铁制剂等对检测指标有影响的药物或保健食品；	Multiple
 (7)妊娠期，哺乳期或有妊娠可能以及计划妊娠的患者；	Pregnancy-related Activity
 ⑤在进入本试验筛选前12周参加过其他药物临床试验者；	Enrollment in other studies
 （3） II度及以上房室传导阻滞，心动过缓（HR&lt;50次/分），低血压（SBP&lt;90mmHg）；	Sign
1.确诊为2型糖尿病且有糖尿病并发症的患者	Disease
 4、正在或者需持续使用可能影响胃肠道功能药物（如抗胆碱能药、钙通道阻滞剂、5-HT3受体拮抗剂、止泻剂、抗酸剂、促动力剂、抗抑郁药、抗焦虑药、肠道菌群调节药）；	Pharmaceutical Substance or Drug
 3)根据JNC-7诊断标准新诊断为高血压或既往有高血压病史但至少入组前2周内未服过任何降压药；	Diagnostic
1）试验前签署知情同意书，并对试验内容、过程及可能出现的不良反应充分了解；	Consent
 2. 严重感染性疾病者。	Disease
 7. 非赠卵周期	Pregnancy-related Activity
1已经患肝癌者	Disease
 4. 同意并签署知情同意书者。	Consent
 2.缺血性脑卒中患者	Disease
 2.有严重肝、肾和心功能障碍的患者	Organ or Tissue Status
 3)合并肝、肾、代谢、自身免疫性疾病，内分泌、血液、神经系统疾病，精神病，恶性肿瘤、长期服用免疫抑制剂或HIV/AIDS患者。	Multiple
 ③ 颈部穿刺部位有感染、有臂丛神经损伤史或周围神经病史不宜行臂丛阻滞者；	Disease
 受试前大剂量服用可能造成对结果有影响的药物；抗生素、激素、免疫抑制剂等；	Pharmaceutical Substance or Drug
每晚平均睡6-9小时	Bedtime
1、由脑肿瘤、脑外伤、血液病等引起的脑出血患者。	Disease
1)中枢神经系统疾病；	Disease
 （1）供体年龄&gt;60岁者；	Age
患者或委托监护人签署书面的知情同意书；	Consent
 （2）妊娠期和哺乳期；	Pregnancy-related Activity
 2.其委托家属有能力并愿意签署知情同意书	Consent
 11.拒绝签署手术同意书者。	Consent
 5.同意并签署知情同意书者。	Consent
 ④已知对研究用药过敏的患者	Allergy Intolerance
 5. 研究者认为有其它疾病需要排除此研究。	Researcher Decision
 (2) 患病以来曾接受过其他类似心理干预的患者。	Therapy or Surgery
 6）最近3个月内参加过临床试验；	Enrollment in other studies
 --研究者认为有可能影响试验评估的任何情况	Researcher Decision
（1）合并意识障碍、吸入性肺炎等并发症；	Disease
 怀孕妊娠妇女	Pregnancy-related Activity
 ③年龄为18-85岁的非吸烟者(＜2包/年)。	Multiple
 3、麻醉穿侧部位局部皮肤感染、出血等；	Multiple
 7)合并使用影响糖代谢的药物，如糖皮质激素等；	Pharmaceutical Substance or Drug
 2）病灶为多发，全身病灶≥2处；	Disease
 3．符合中医阴虚阳亢辨证标准的患者；	Diagnostic
 2.脑梗死出血转化。	Disease
 8.综合评估，研究者认为不适合参与本次研究的患者。	Researcher Decision
 6) 研究人员认为其他原因不适合临床试验者。	Researcher Decision
 4.有失语、感觉障碍;	Disease
1）经病理确诊的晚期乳腺癌成年女性患者（年龄 18-80 岁，包括 18 岁和 80 岁），不适合以治愈为目的的手术切除或放射治疗；	Multiple
 （5）签署了知情同意书。	Consent
 3）体重在40至90kg；	Laboratory Examinations
 9釆用其他与本试验无关的疗法,以致无法评估疗效者不能理解试验的意义和不能承受治疗措施；	Therapy or Surgery
 （5）符合高出血风险患者的定义;	Disease
1、食管反流史，胃肠道疾病，活动性哮喘，肝功能下降出血性疾病或控制不良的糖尿病；	Disease
 （9）其他研究者认为不宜参加本研究患者	Researcher Decision
 4. 在筛选期间、医学史、临床检查、实验室评估、12导联ECG和胸部（正位）X线记录均无显著病症或临床显著性异常发现；	Multiple
 (4)年龄：18~75岁，男女不限；	Multiple
 3.具有血生化检查结果或生化检查结果待出	Laboratory Examinations
 4、术中所见与术前超声结果一致，病灶微小、单发，甲状腺包膜完整，临床判断无淋巴结转移。	Diagnostic
 （12）入组前3年内曾行尘螨脱敏治疗者；	Therapy or Surgery
 3)BMI指数18-30kg/㎡；	Risk Assessment
1、合并其他膝关节韧带损伤。	Disease
1). 符合原发性骨质疏松症诊断标准及中国人骨质疏松症建议诊断标准；	Diagnostic
 2）男性受试者体重不低于50 公斤、女性受试者体重不低于45公斤。体重指数（BMI）＝体重（kg）/身高2（m2），体重指数在19-26范围内（包含边界值）；	Multiple
 3）性别：不限；	Gender
 （2）任何引起痴呆的神经系统疾病。	Disease
母亲：20-35岁，单胎足月分娩，预计哺乳时间超过2个月	Multiple
1.经病理证实为头颈部恶性黑色素瘤患者90例，依照AJCC第八版头颈黏膜恶性黑色素瘤分类分为Ⅲ、Ⅳ期。病理诊断标准依照《WHO头颈部肿瘤病理学和遗传学》 诊断为黑色素瘤。	Multiple
 6.? 预计生存期≥12周；	Life Expectancy
1,年龄大于6岁，并配合检查	Multiple
 （3）服用抗癫痫病、抗肿瘤等有碍生精及精子活力的药物者；	Pharmaceutical Substance or Drug
 7.无其他严重心脏、肝、肾疾病等；	Disease
 c． 难以控制的糖尿病	Disease
 7.术前预计为困难插管	Sign
 （4）经X线或CT确认的桡骨远端骨折及肩、肘、踝关节骨折/脱位	Diagnostic
 ?正在接受以环孢素为基础的免疫抑制治疗，大于等于6个月，且治疗方案在入组前至少保持8周稳定	Therapy or Surgery
1)年龄 18-80岁之间；	Age
 5、未签署知情同意书或不能补签知情同意书的患者。	Consent
